author_id,labels
26509,5
26510,5
26511,1
26512,3
26513,5
26514,3
26515,6
26516,5
26517,3
26518,5
26519,9
26520,5
26521,5
26522,5
26523,8
26524,5
26525,6
26526,5
26527,5
26528,2
26529,5
26530,2
26531,5
26532,5
26533,5
26534,2
26535,5
26536,6
26537,7
26538,5
26539,5
26540,4
26541,5
26542,5
26543,5
26544,5
26545,8
26546,5
26547,2
26548,5
26549,9
26550,5
26551,5
26552,2
26553,0
26554,5
26555,3
26556,2
26557,5
26558,3
26559,1
26560,5
26561,5
26562,5
26563,5
26564,5
26565,5
26566,8
26567,5
26568,5
26569,2
26570,1
26571,5
26572,2
26573,5
26574,2
26575,3
26576,5
26577,2
26578,7
26579,5
26580,5
26581,2
26582,8
26583,5
26584,2
26585,5
26586,5
26587,5
26588,2
26589,5
26590,5
26591,5
26592,5
26593,5
26594,5
26595,0
26596,3
26597,1
26598,5
26599,2
26600,5
26601,8
26602,5
26603,3
26604,3
26605,7
26606,5
26607,5
26608,7
26609,5
26610,3
26611,8
26612,7
26613,5
26614,8
26615,7
26616,5
26617,1
26618,3
26619,5
26620,6
26621,2
26622,1
26623,5
26624,5
26625,5
26626,5
26627,1
26628,1
26629,5
26630,7
26631,5
26632,7
26633,5
26634,5
26635,5
26636,5
26637,5
26638,2
26639,5
26640,5
26641,5
26642,5
26643,2
26644,5
26645,7
26646,5
26647,1
26648,3
26649,5
26650,2
26651,5
26652,3
26653,2
26654,5
26655,5
26656,5
26657,5
26658,1
26659,2
26660,5
26661,5
26662,9
26663,5
26664,5
26665,1
26666,5
26667,9
26668,2
26669,5
26670,3
26671,5
26672,5
26673,5
26674,3
26675,8
26676,5
26677,5
26678,5
26679,5
26680,5
26681,3
26682,5
26683,5
26684,5
26685,5
26686,5
26687,2
26688,2
26689,5
26690,1
26691,5
26692,5
26693,6
26694,6
26695,9
26696,2
26697,5
26698,2
26699,2
26700,5
26701,5
26702,5
26703,5
26704,3
26705,1
26706,5
26707,2
26708,2
26709,5
26710,5
26711,5
26712,5
26713,8
26714,5
26715,5
26716,5
26717,5
26718,5
26719,7
26720,7
26721,5
26722,5
26723,5
26724,1
26725,5
26726,5
26727,0
26728,5
26729,1
26730,1
26731,0
26732,5
26733,3
26734,2
26735,5
26736,2
26737,5
26738,5
26739,2
26740,5
26741,5
26742,2
26743,2
26744,8
26745,5
26746,2
26747,5
26748,5
26749,5
26750,3
26751,2
26752,5
26753,0
26754,5
26755,5
26756,3
26757,5
26758,5
26759,3
26760,3
26761,5
26762,9
26763,5
26764,0
26765,2
26766,5
26767,5
26768,3
26769,5
26770,3
26771,5
26772,2
26773,5
26774,2
26775,5
26776,7
26777,1
26778,7
26779,0
26780,5
26781,2
26782,7
26783,2
26784,5
26785,0
26786,5
26787,3
26788,5
26789,5
26790,5
26791,7
26792,7
26793,5
26794,7
26795,2
26796,6
26797,0
26798,7
26799,1
26800,5
26801,3
26802,5
26803,5
26804,5
26805,5
26806,2
26807,3
26808,5
26809,2
26810,5
26811,5
26812,1
26813,5
26814,7
26815,5
26816,5
26817,2
26818,2
26819,5
26820,7
26821,2
26822,2
26823,6
26824,5
26825,5
26826,6
26827,5
26828,7
26829,1
26830,5
26831,2
26832,8
26833,5
26834,3
26835,7
26836,5
26837,5
26838,8
26839,5
26840,8
26841,5
26842,5
26843,5
26844,1
26845,9
26846,5
26847,3
26848,7
26849,5
26850,2
26851,5
26852,8
26853,3
26854,3
26855,5
26856,2
26857,5
26858,1
26859,2
26860,2
26861,5
26862,5
26863,5
26864,2
26865,5
26866,5
26867,1
26868,5
26869,3
26870,3
26871,1
26872,5
26873,5
26874,2
26875,1
26876,5
26877,5
26878,5
26879,5
26880,5
26881,5
26882,7
26883,5
26884,0
26885,5
26886,7
26887,5
26888,2
26889,5
26890,5
26891,5
26892,8
26893,5
26894,2
26895,5
26896,5
26897,5
26898,5
26899,3
26900,5
26901,9
26902,5
26903,8
26904,2
26905,3
26906,5
26907,2
26908,3
26909,3
26910,3
26911,5
26912,3
26913,5
26914,1
26915,2
26916,5
26917,2
26918,5
26919,3
26920,2
26921,5
26922,5
26923,5
26924,4
26925,5
26926,8
26927,5
26928,5
26929,1
26930,1
26931,3
26932,6
26933,5
26934,5
26935,5
26936,5
26937,5
26938,2
26939,2
26940,3
26941,5
26942,5
26943,8
26944,8
26945,5
26946,3
26947,5
26948,7
26949,3
26950,5
26951,5
26952,7
26953,5
26954,8
26955,5
26956,5
26957,1
26958,5
26959,3
26960,5
26961,5
26962,5
26963,5
26964,2
26965,5
26966,5
26967,5
26968,1
26969,5
26970,2
26971,5
26972,5
26973,0
26974,1
26975,1
26976,5
26977,5
26978,3
26979,5
26980,8
26981,2
26982,5
26983,8
26984,5
26985,5
26986,5
26987,5
26988,0
26989,5
26990,5
26991,5
26992,1
26993,5
26994,5
26995,5
26996,8
26997,3
26998,5
26999,3
27000,5
27001,5
27002,5
27003,5
27004,5
27005,7
27006,3
27007,5
27008,5
27009,5
27010,2
27011,5
27012,5
27013,5
27014,5
27015,2
27016,5
27017,5
27018,5
27019,7
27020,2
27021,5
27022,5
27023,2
27024,5
27025,3
27026,6
27027,8
27028,5
27029,5
27030,8
27031,5
27032,5
27033,1
27034,3
27035,5
27036,5
27037,5
27038,5
27039,5
27040,5
27041,5
27042,3
27043,9
27044,5
27045,8
27046,5
27047,5
27048,5
27049,1
27050,5
27051,7
27052,5
27053,5
27054,1
27055,9
27056,5
27057,2
27058,5
27059,5
27060,8
27061,2
27062,2
27063,3
27064,5
27065,5
27066,2
27067,1
27068,5
27069,5
27070,5
27071,2
27072,7
27073,5
27074,9
27075,5
27076,5
27077,8
27078,2
27079,5
27080,3
27081,5
27082,5
27083,5
27084,3
27085,8
27086,8
27087,5
27088,5
27089,2
27090,5
27091,8
27092,5
27093,2
27094,5
27095,5
27096,2
27097,5
27098,0
27099,4
27100,5
27101,5
27102,2
27103,3
27104,5
27105,3
27106,5
27107,3
27108,5
27109,5
27110,5
27111,5
27112,5
27113,5
27114,5
27115,5
27116,5
27117,1
27118,1
27119,5
27120,7
27121,5
27122,9
27123,5
27124,5
27125,5
27126,5
27127,2
27128,5
27129,5
27130,5
27131,5
27132,1
27133,5
27134,5
27135,5
27136,9
27137,3
27138,5
27139,2
27140,5
27141,5
27142,3
27143,2
27144,5
27145,5
27146,5
27147,3
27148,5
27149,7
27150,2
27151,5
27152,5
27153,3
27154,2
27155,5
27156,0
27157,7
27158,2
27159,2
27160,2
27161,6
27162,5
27163,5
27164,2
27165,5
27166,5
27167,5
27168,3
27169,0
27170,5
27171,2
27172,9
27173,8
27174,5
27175,5
27176,5
27177,5
27178,5
27179,2
27180,5
27181,1
27182,5
27183,5
27184,5
27185,3
27186,5
27187,5
27188,2
27189,5
27190,8
27191,5
27192,5
27193,5
27194,5
27195,5
27196,7
27197,5
27198,5
27199,5
27200,0
27201,5
27202,5
27203,9
27204,5
27205,5
27206,5
27207,5
27208,4
27209,5
27210,5
27211,5
27212,2
27213,5
27214,5
27215,1
27216,3
27217,2
27218,5
27219,5
27220,2
27221,5
27222,7
27223,1
27224,5
27225,5
27226,5
27227,3
27228,8
27229,5
27230,5
27231,2
27232,5
27233,5
27234,2
27235,5
27236,5
27237,5
27238,3
27239,7
27240,5
27241,1
27242,3
27243,5
27244,2
27245,5
27246,5
27247,5
27248,5
27249,1
27250,5
27251,5
27252,2
27253,3
27254,6
27255,5
27256,5
27257,1
27258,5
27259,5
27260,1
27261,5
27262,9
27263,5
27264,2
27265,5
27266,5
27267,5
27268,2
27269,5
27270,1
27271,2
27272,5
27273,5
27274,5
27275,5
27276,9
27277,5
27278,5
27279,2
27280,2
27281,5
27282,5
27283,1
27284,5
27285,1
27286,5
27287,9
27288,5
27289,5
27290,2
27291,5
27292,9
27293,5
27294,2
27295,9
27296,5
27297,5
27298,5
27299,5
27300,2
27301,5
27302,5
27303,7
27304,5
27305,7
27306,5
27307,5
27308,2
27309,5
27310,5
27311,5
27312,5
27313,6
27314,5
27315,8
27316,0
27317,5
27318,3
27319,8
27320,5
27321,8
27322,5
27323,7
27324,9
27325,5
27326,2
27327,5
27328,8
27329,8
27330,6
27331,7
27332,7
27333,5
27334,9
27335,4
27336,2
27337,6
27338,5
27339,5
27340,5
27341,2
27342,5
27343,5
27344,6
27345,5
27346,5
27347,1
27348,5
27349,5
27350,6
27351,5
27352,2
27353,3
27354,5
27355,8
27356,5
27357,5
27358,1
27359,1
27360,5
27361,5
27362,2
27363,5
27364,3
27365,5
27366,8
27367,5
27368,5
27369,7
27370,9
27371,5
27372,8
27373,5
27374,5
27375,5
27376,5
27377,5
27378,9
27379,3
27380,5
27381,3
27382,1
27383,3
27384,5
27385,5
27386,3
27387,5
27388,3
27389,2
27390,2
27391,5
27392,1
27393,7
27394,2
27395,0
27396,5
27397,5
27398,7
27399,5
27400,5
27401,8
27402,8
27403,1
27404,5
27405,5
27406,5
27407,8
27408,5
27409,5
27410,2
27411,7
27412,9
27413,5
27414,3
27415,5
27416,5
27417,1
27418,1
27419,5
27420,5
27421,5
27422,5
27423,2
27424,5
27425,5
27426,2
27427,5
27428,5
27429,3
27430,5
27431,2
27432,5
27433,5
27434,5
27435,5
27436,5
27437,5
27438,2
27439,1
27440,5
27441,5
27442,3
27443,3
27444,5
27445,5
27446,5
27447,5
27448,5
27449,7
27450,6
27451,5
27452,5
27453,5
27454,7
27455,5
27456,5
27457,2
27458,5
27459,2
27460,5
27461,3
27462,5
27463,5
27464,1
27465,5
27466,5
27467,1
27468,5
27469,3
27470,5
27471,3
27472,5
27473,5
27474,5
27475,3
27476,5
27477,3
27478,2
27479,2
27480,5
27481,8
27482,8
27483,2
27484,1
27485,5
27486,6
27487,5
27488,5
27489,0
27490,3
27491,5
27492,5
27493,3
27494,5
27495,5
27496,3
27497,5
27498,3
27499,5
27500,5
27501,3
27502,5
27503,5
27504,2
27505,7
27506,5
27507,5
27508,7
27509,5
27510,7
27511,5
27512,3
27513,3
27514,5
27515,5
27516,3
27517,5
27518,5
27519,3
27520,6
27521,5
27522,7
27523,5
27524,5
27525,2
27526,3
27527,5
27528,5
27529,5
27530,1
27531,6
27532,5
27533,5
27534,0
27535,5
27536,3
27537,5
27538,9
27539,5
27540,5
27541,3
27542,1
27543,5
27544,3
27545,3
27546,5
27547,2
27548,5
27549,5
27550,2
27551,5
27552,2
27553,2
27554,3
27555,5
27556,5
27557,1
27558,7
27559,5
27560,5
27561,5
27562,5
27563,5
27564,5
27565,5
27566,1
27567,5
27568,5
27569,5
27570,8
27571,3
27572,5
27573,5
27574,8
27575,5
27576,6
27577,5
27578,0
27579,9
27580,5
27581,5
27582,2
27583,5
27584,5
27585,5
27586,5
27587,5
27588,7
27589,2
27590,5
27591,5
27592,5
27593,3
27594,5
27595,5
27596,5
27597,5
27598,5
27599,1
27600,5
27601,5
27602,5
27603,3
27604,8
27605,5
27606,5
27607,8
27608,5
27609,2
27610,5
27611,5
27612,1
27613,5
27614,5
27615,5
27616,7
27617,5
27618,8
27619,5
27620,5
27621,5
27622,5
27623,5
27624,8
27625,2
27626,2
27627,5
27628,5
27629,5
27630,5
27631,5
27632,5
27633,5
27634,5
27635,5
27636,5
27637,5
27638,5
27639,5
27640,5
27641,5
27642,5
27643,5
27644,5
27645,7
27646,8
27647,2
27648,5
27649,2
27650,5
27651,5
27652,5
27653,5
27654,2
27655,5
27656,3
27657,5
27658,5
27659,5
27660,8
27661,2
27662,5
27663,5
27664,2
27665,5
27666,7
27667,5
27668,5
27669,5
27670,2
27671,7
27672,5
27673,5
27674,2
27675,3
27676,5
27677,3
27678,5
27679,5
27680,8
27681,5
27682,5
27683,5
27684,6
27685,5
27686,2
27687,7
27688,5
27689,5
27690,7
27691,8
27692,5
27693,2
27694,5
27695,5
27696,2
27697,5
27698,5
27699,5
27700,5
27701,2
27702,5
27703,5
27704,2
27705,5
27706,5
27707,3
27708,5
27709,5
27710,5
27711,2
27712,5
27713,1
27714,5
27715,5
27716,3
27717,5
27718,2
27719,5
27720,5
27721,3
27722,5
27723,1
27724,5
27725,5
27726,5
27727,3
27728,5
27729,5
27730,5
27731,5
27732,1
27733,3
27734,3
27735,5
27736,7
27737,5
27738,2
27739,5
27740,8
27741,5
27742,5
27743,5
27744,9
27745,5
27746,2
27747,5
27748,7
27749,5
27750,2
27751,6
27752,2
27753,3
27754,5
27755,5
27756,5
27757,5
27758,2
27759,6
27760,5
27761,5
27762,5
27763,3
27764,0
27765,8
27766,5
27767,5
27768,5
27769,3
27770,5
27771,9
27772,2
27773,2
27774,5
27775,1
27776,2
27777,5
27778,2
27779,5
27780,8
27781,2
27782,5
27783,5
27784,5
27785,3
27786,5
27787,5
27788,5
27789,8
27790,6
27791,0
27792,5
27793,1
27794,5
27795,3
27796,5
27797,5
27798,1
27799,5
27800,5
27801,5
27802,3
27803,5
27804,5
27805,5
27806,5
27807,5
27808,5
27809,9
27810,5
27811,2
27812,5
27813,5
27814,5
27815,1
27816,5
27817,5
27818,5
27819,2
27820,8
27821,5
27822,7
27823,5
27824,5
27825,5
27826,8
27827,5
27828,5
27829,5
27830,3
27831,5
27832,5
27833,2
27834,3
27835,3
27836,2
27837,2
27838,5
27839,5
27840,5
27841,3
27842,5
27843,2
27844,5
27845,5
27846,2
27847,5
27848,2
27849,2
27850,5
27851,5
27852,3
27853,1
27854,5
27855,1
27856,6
27857,2
27858,3
27859,5
27860,6
27861,3
27862,5
27863,5
27864,2
27865,1
27866,5
27867,5
27868,2
27869,5
27870,5
27871,2
27872,2
27873,5
27874,2
27875,2
27876,5
27877,5
27878,3
27879,5
27880,8
27881,5
27882,5
27883,6
27884,5
27885,5
27886,5
27887,5
27888,3
27889,5
27890,3
27891,1
27892,5
27893,2
27894,2
27895,5
27896,1
27897,5
27898,5
27899,5
27900,9
27901,5
27902,9
27903,5
27904,1
27905,5
27906,7
27907,9
27908,5
27909,2
27910,5
27911,5
27912,5
27913,5
27914,5
27915,0
27916,5
27917,7
27918,3
27919,5
27920,5
27921,7
27922,8
27923,5
27924,5
27925,5
27926,3
27927,9
27928,5
27929,5
27930,6
27931,5
27932,5
27933,5
27934,3
27935,5
27936,7
27937,5
27938,5
27939,2
27940,5
27941,5
27942,1
27943,5
27944,5
27945,5
27946,6
27947,5
27948,5
27949,5
27950,3
27951,5
27952,1
27953,2
27954,5
27955,5
27956,5
27957,5
27958,5
27959,2
27960,5
27961,1
27962,3
27963,2
27964,3
27965,5
27966,8
27967,5
27968,5
27969,5
27970,5
27971,5
27972,5
27973,5
27974,5
27975,5
27976,1
27977,5
27978,8
27979,5
27980,5
27981,7
27982,7
27983,5
27984,8
27985,5
27986,5
27987,8
27988,5
27989,5
27990,5
27991,5
27992,5
27993,9
27994,5
27995,1
27996,5
27997,8
27998,5
27999,5
28000,6
28001,6
28002,5
28003,7
28004,5
28005,5
28006,3
28007,5
28008,2
28009,5
28010,5
28011,5
28012,5
28013,5
28014,1
28015,5
28016,5
28017,5
28018,7
28019,5
28020,3
28021,5
28022,5
28023,2
28024,5
28025,3
28026,5
28027,5
28028,5
28029,5
28030,5
28031,8
28032,5
28033,8
28034,5
28035,1
28036,6
28037,5
28038,4
28039,5
28040,9
28041,5
28042,5
28043,2
28044,5
28045,1
28046,5
28047,0
28048,5
28049,1
28050,5
28051,3
28052,2
28053,5
28054,3
28055,2
28056,5
28057,5
28058,9
28059,9
28060,5
28061,5
28062,5
28063,5
28064,5
28065,5
28066,3
28067,2
28068,5
28069,3
28070,5
28071,3
28072,3
28073,1
28074,5
28075,5
28076,3
28077,5
28078,5
28079,5
28080,3
28081,5
28082,5
28083,5
28084,3
28085,5
28086,7
28087,5
28088,5
28089,3
28090,3
28091,5
28092,5
28093,9
28094,5
28095,5
28096,5
28097,5
28098,2
28099,6
28100,5
28101,5
28102,5
28103,0
28104,5
28105,5
28106,1
28107,2
28108,5
28109,5
28110,5
28111,6
28112,5
28113,5
28114,1
28115,5
28116,1
28117,5
28118,8
28119,5
28120,5
28121,5
28122,5
28123,2
28124,5
28125,5
28126,5
28127,6
28128,5
28129,5
28130,5
28131,5
28132,5
28133,3
28134,9
28135,5
28136,5
28137,5
28138,3
28139,1
28140,5
28141,3
28142,5
28143,6
28144,7
28145,5
28146,5
28147,2
28148,3
28149,5
28150,5
28151,9
28152,8
28153,3
28154,2
28155,5
28156,5
28157,5
28158,2
28159,5
28160,3
28161,6
28162,5
28163,3
28164,5
28165,9
28166,5
28167,5
28168,5
28169,1
28170,2
28171,5
28172,5
28173,5
28174,6
28175,2
28176,5
28177,2
28178,5
28179,5
28180,5
28181,5
28182,5
28183,5
28184,7
28185,5
28186,2
28187,1
28188,5
28189,5
28190,5
28191,3
28192,5
28193,5
28194,5
28195,8
28196,5
28197,3
28198,5
28199,5
28200,5
28201,5
28202,5
28203,5
28204,5
28205,2
28206,5
28207,5
28208,5
28209,5
28210,6
28211,5
28212,5
28213,5
28214,5
28215,5
28216,5
28217,5
28218,5
28219,8
28220,5
28221,5
28222,2
28223,1
28224,5
28225,5
28226,5
28227,2
28228,7
28229,9
28230,5
28231,3
28232,9
28233,5
28234,5
28235,5
28236,0
28237,5
28238,5
28239,9
28240,0
28241,5
28242,5
28243,7
28244,1
28245,5
28246,5
28247,5
28248,5
28249,1
28250,7
28251,8
28252,8
28253,5
28254,5
28255,5
28256,5
28257,7
28258,5
28259,2
28260,1
28261,6
28262,5
28263,5
28264,3
28265,5
28266,3
28267,2
28268,3
28269,6
28270,3
28271,2
28272,9
28273,5
28274,5
28275,5
28276,8
28277,3
28278,6
28279,1
28280,2
28281,5
28282,5
28283,7
28284,2
28285,2
28286,3
28287,5
28288,7
28289,5
28290,5
28291,3
28292,0
28293,5
28294,5
28295,2
28296,5
28297,0
28298,6
28299,7
28300,2
28301,3
28302,0
28303,5
28304,7
28305,3
28306,5
28307,5
28308,5
28309,3
28310,5
28311,6
28312,5
28313,5
28314,5
28315,5
28316,5
28317,5
28318,2
28319,5
28320,9
28321,5
28322,5
28323,5
28324,5
28325,5
28326,5
28327,8
28328,5
28329,5
28330,5
28331,5
28332,8
28333,8
28334,5
28335,8
28336,5
28337,5
28338,5
28339,5
28340,1
28341,5
28342,5
28343,5
28344,5
28345,3
28346,5
28347,3
28348,0
28349,5
28350,5
28351,7
28352,5
28353,7
28354,5
28355,5
28356,5
28357,5
28358,8
28359,5
28360,3
28361,2
28362,5
28363,5
28364,5
28365,5
28366,5
28367,5
28368,2
28369,5
28370,3
28371,5
28372,2
28373,5
28374,5
28375,5
28376,5
28377,9
28378,5
28379,9
28380,2
28381,5
28382,1
28383,5
28384,2
28385,5
28386,6
28387,5
28388,5
28389,5
28390,1
28391,2
28392,5
28393,5
28394,1
28395,2
28396,5
28397,5
28398,5
28399,5
28400,3
28401,5
28402,5
28403,5
28404,5
28405,5
28406,2
28407,5
28408,6
28409,5
28410,5
28411,5
28412,5
28413,5
28414,2
28415,5
28416,5
28417,5
28418,7
28419,5
28420,2
28421,5
28422,5
28423,5
28424,2
28425,5
28426,5
28427,5
28428,5
28429,5
28430,5
28431,5
28432,6
28433,5
28434,2
28435,7
28436,5
28437,1
28438,8
28439,5
28440,5
28441,5
28442,7
28443,5
28444,5
28445,5
28446,3
28447,8
28448,5
28449,5
28450,8
28451,2
28452,5
28453,5
28454,5
28455,5
28456,5
28457,5
28458,1
28459,5
28460,5
28461,5
28462,3
28463,3
28464,8
28465,5
28466,5
28467,5
28468,2
28469,3
28470,2
28471,5
28472,5
28473,5
28474,2
28475,5
28476,5
28477,5
28478,5
28479,3
28480,5
28481,3
28482,3
28483,5
28484,5
28485,8
28486,2
28487,5
28488,5
28489,5
28490,5
28491,5
28492,5
28493,5
28494,5
28495,5
28496,5
28497,5
28498,2
28499,9
28500,5
28501,3
28502,1
28503,4
28504,5
28505,7
28506,5
28507,5
28508,3
28509,5
28510,5
28511,5
28512,5
28513,5
28514,8
28515,1
28516,5
28517,6
28518,0
28519,5
28520,2
28521,5
28522,3
28523,5
28524,5
28525,2
28526,7
28527,5
28528,5
28529,1
28530,3
28531,3
28532,2
28533,5
28534,5
28535,5
28536,2
28537,5
28538,5
28539,3
28540,5
28541,5
28542,6
28543,5
28544,0
28545,5
28546,6
28547,5
28548,5
28549,8
28550,5
28551,5
28552,5
28553,5
28554,6
28555,9
28556,0
28557,5
28558,8
28559,2
28560,2
28561,5
28562,2
28563,5
28564,5
28565,2
28566,5
28567,1
28568,5
28569,8
28570,2
28571,5
28572,7
28573,5
28574,3
28575,3
28576,5
28577,1
28578,5
28579,2
28580,6
28581,3
28582,5
28583,5
28584,2
28585,5
28586,5
28587,7
28588,2
28589,3
28590,3
28591,5
28592,9
28593,5
28594,5
28595,3
28596,5
28597,0
28598,3
28599,5
28600,1
28601,5
28602,2
28603,5
28604,5
28605,8
28606,5
28607,5
28608,5
28609,5
28610,5
28611,5
28612,9
28613,0
28614,5
28615,5
28616,5
28617,5
28618,5
28619,8
28620,5
28621,5
28622,1
28623,5
28624,2
28625,8
28626,5
28627,5
28628,5
28629,5
28630,3
28631,8
28632,3
28633,5
28634,5
28635,2
28636,5
28637,7
28638,5
28639,8
28640,1
28641,5
28642,9
28643,8
28644,5
28645,5
28646,9
28647,5
28648,3
28649,5
28650,5
28651,5
28652,5
28653,2
28654,2
28655,2
28656,5
28657,2
28658,5
28659,5
28660,5
28661,1
28662,5
28663,1
28664,5
28665,2
28666,5
28667,5
28668,5
28669,5
28670,5
28671,1
28672,5
28673,5
28674,5
28675,5
28676,3
28677,5
28678,5
28679,7
28680,5
28681,3
28682,5
28683,5
28684,0
28685,5
28686,8
28687,1
28688,5
28689,5
28690,5
28691,5
28692,5
28693,5
28694,7
28695,5
28696,5
28697,2
28698,5
28699,1
28700,5
28701,5
28702,7
28703,0
28704,5
28705,0
28706,2
28707,5
28708,5
28709,2
28710,5
28711,1
28712,2
28713,7
28714,5
28715,2
28716,5
28717,6
28718,5
28719,7
28720,5
28721,6
28722,5
28723,5
28724,3
28725,5
28726,5
28727,5
28728,3
28729,2
28730,3
28731,5
28732,8
28733,2
28734,5
28735,2
28736,3
28737,5
28738,5
28739,9
28740,5
28741,5
28742,5
28743,8
28744,5
28745,3
28746,5
28747,5
28748,5
28749,5
28750,3
28751,5
28752,5
28753,1
28754,2
28755,5
28756,9
28757,2
28758,5
28759,6
28760,5
28761,5
28762,1
28763,3
28764,7
28765,5
28766,5
28767,5
28768,2
28769,2
28770,5
28771,2
28772,5
28773,5
28774,5
28775,5
28776,5
28777,5
28778,3
28779,5
28780,5
28781,3
28782,5
28783,8
28784,5
28785,0
28786,5
28787,5
28788,5
28789,5
28790,3
28791,5
28792,3
28793,9
28794,7
28795,7
28796,7
28797,9
28798,6
28799,5
28800,2
28801,5
28802,7
28803,5
28804,3
28805,5
28806,2
28807,5
28808,5
28809,5
28810,5
28811,5
28812,3
28813,5
28814,0
28815,1
28816,5
28817,5
28818,5
28819,5
28820,3
28821,9
28822,5
28823,5
28824,5
28825,1
28826,3
28827,2
28828,6
28829,9
28830,2
28831,8
28832,3
28833,5
28834,5
28835,5
28836,5
28837,5
28838,5
28839,9
28840,8
28841,2
28842,5
28843,5
28844,5
28845,5
28846,5
28847,8
28848,5
28849,5
28850,0
28851,5
28852,5
28853,5
28854,5
28855,7
28856,5
28857,1
28858,1
28859,5
28860,5
28861,5
28862,5
28863,5
28864,5
28865,2
28866,5
28867,5
28868,5
28869,5
28870,1
28871,5
28872,3
28873,9
28874,8
28875,3
28876,9
28877,8
28878,5
28879,0
28880,5
28881,8
28882,2
28883,5
28884,5
28885,2
28886,5
28887,8
28888,5
28889,5
28890,5
28891,9
28892,5
28893,2
28894,0
28895,2
28896,5
28897,3
28898,5
28899,5
28900,5
28901,5
28902,5
28903,2
28904,5
28905,7
28906,2
28907,5
28908,5
28909,7
28910,5
28911,7
28912,2
28913,5
28914,5
28915,5
28916,8
28917,2
28918,5
28919,5
28920,5
28921,8
28922,1
28923,5
28924,1
28925,7
28926,5
28927,5
28928,5
28929,5
28930,2
28931,5
28932,5
28933,5
28934,5
28935,5
28936,5
28937,5
28938,3
28939,5
28940,5
28941,5
28942,2
28943,5
28944,2
28945,5
28946,5
28947,9
28948,9
28949,3
28950,5
28951,5
28952,2
28953,2
28954,5
28955,3
28956,5
28957,2
28958,5
28959,5
28960,3
28961,5
28962,2
28963,5
28964,2
28965,5
28966,6
28967,1
28968,5
28969,5
28970,2
28971,5
28972,3
28973,3
28974,5
28975,1
28976,5
28977,2
28978,5
28979,5
28980,6
28981,5
28982,2
28983,5
28984,3
28985,7
28986,9
28987,5
28988,5
28989,3
28990,5
28991,5
28992,5
28993,5
28994,3
28995,5
28996,5
28997,5
28998,2
28999,5
29000,8
29001,5
29002,5
29003,5
29004,5
29005,4
29006,5
29007,5
29008,5
29009,5
29010,3
29011,5
29012,5
29013,2
29014,5
29015,5
29016,5
29017,3
29018,5
29019,2
29020,5
29021,3
29022,5
29023,5
29024,2
29025,5
29026,1
29027,5
29028,5
29029,3
29030,5
29031,2
29032,8
29033,5
29034,5
29035,5
29036,8
29037,3
29038,2
29039,5
29040,5
29041,5
29042,2
29043,7
29044,7
29045,5
29046,5
29047,3
29048,1
29049,5
29050,6
29051,3
29052,1
29053,3
29054,5
29055,6
29056,5
29057,5
29058,5
29059,5
29060,5
29061,9
29062,2
29063,5
29064,5
29065,2
29066,5
29067,5
29068,5
29069,2
29070,1
29071,5
29072,3
29073,0
29074,3
29075,5
29076,1
29077,7
29078,2
29079,3
29080,3
29081,5
29082,2
29083,5
29084,5
29085,5
29086,8
29087,5
29088,6
29089,8
29090,9
29091,5
29092,5
29093,1
29094,8
29095,5
29096,3
29097,2
29098,5
29099,5
29100,8
29101,5
29102,5
29103,5
29104,3
29105,3
29106,5
29107,5
29108,5
29109,2
29110,5
29111,5
29112,3
29113,5
29114,4
29115,5
29116,5
29117,1
29118,5
29119,5
29120,8
29121,9
29122,5
29123,5
29124,2
29125,6
29126,2
29127,5
29128,6
29129,2
29130,3
29131,5
29132,5
29133,5
29134,5
29135,2
29136,5
29137,3
29138,5
29139,2
29140,1
29141,5
29142,5
29143,5
29144,6
29145,5
29146,3
29147,8
29148,3
29149,5
29150,2
29151,5
29152,3
29153,5
29154,5
29155,5
29156,5
29157,7
29158,5
29159,2
29160,7
29161,2
29162,3
29163,2
29164,5
29165,7
29166,5
29167,7
29168,5
29169,5
29170,5
29171,5
29172,5
29173,5
29174,5
29175,7
29176,5
29177,5
29178,5
29179,5
29180,5
29181,5
29182,5
29183,5
29184,5
29185,5
29186,1
29187,1
29188,5
29189,5
29190,5
29191,5
29192,5
29193,5
29194,2
29195,5
29196,5
29197,5
29198,8
29199,2
29200,5
29201,1
29202,3
29203,8
29204,2
29205,5
29206,5
29207,3
29208,5
29209,2
29210,5
29211,5
29212,5
29213,7
29214,5
29215,5
29216,5
29217,5
29218,5
29219,1
29220,2
29221,3
29222,5
29223,3
29224,5
29225,0
29226,3
29227,5
29228,2
29229,5
29230,7
29231,5
29232,5
29233,1
29234,8
29235,2
29236,5
29237,5
29238,0
29239,5
29240,5
29241,5
29242,5
29243,3
29244,5
29245,5
29246,5
29247,5
29248,5
29249,7
29250,5
29251,5
29252,5
29253,3
29254,5
29255,2
29256,2
29257,7
29258,5
29259,5
29260,5
29261,5
29262,5
29263,6
29264,7
29265,5
29266,8
29267,3
29268,5
29269,5
29270,5
29271,1
29272,5
29273,5
29274,6
29275,1
29276,5
29277,5
29278,1
29279,9
29280,2
29281,5
29282,1
29283,0
29284,5
29285,9
29286,6
29287,8
29288,5
29289,5
29290,9
29291,3
29292,5
29293,5
29294,5
29295,2
29296,2
29297,5
29298,5
29299,5
29300,2
29301,2
29302,5
29303,5
29304,3
29305,2
29306,5
